Date,Open,High,Low,Close,Volume,RSI_20,RSI_25,DT_RSI_2_20,STO_20_1,MADIFF_10_100_0,MADIFF_10_100,MACD_10_100_5,LINTRND_10,PR_INT_0,PR_INT_20,CMMA_10_252,ENT_2_10,ENT_4_16,FTI_LP,FTI_BP,FTI_BF
20100111,1896.050048828125,1897.489990234375,1876.25,1886.239990234375,2077890000,,,,,,,,,,,,,,,,
20100112,1874.75,1876.3699951171875,1852.31005859375,1861.7900390625,2368320000,,,,,,,,,,,,,,,,
20100113,1868.199951171875,1890.81005859375,1855.27001953125,1886.1300048828125,2318350000,,,,,,,,,,,,,,,,
20100114,1880.4599609375,1891.72998046875,1880.3499755859375,1886.52001953125,2254170000,,,,,,,,,,,,,,,,
20100115,1887.31005859375,1893.47998046875,1857.1099853515625,1864.52001953125,2637770000,,,,,,,,,,,,,,,,
20100119,1869.239990234375,1896.5400390625,1868.8299560546875,1895.47998046875,2045290000,,,,,,,,,,,,,,,,
20100120,1882.06005859375,1882.31005859375,1848.0899658203125,1867.949951171875,2351890000,,,,,,,,,,,,,,,,
20100121,1874.5400390625,1885.010009765625,1842.8599853515625,1850.5699462890625,2877800000,,,,,,,,,,,,,,,,
20100122,1842.1099853515625,1849.2099609375,1791.4000244140625,1794.8199462890625,2817620000,,,,,,,,,,,,,,,,
20100125,1806.5999755859375,1813.6500244140625,1794.6800537109375,1802.3900146484375,2134350000,,,,,,,,,,,,,,,,
20100126,1798.3599853515625,1825.949951171875,1792.0400390625,1803.8599853515625,2361260000,,,,,,,,,,,,,,,,
20100127,1801.6700439453125,1823.800048828125,1790.0999755859375,1818.9000244140625,2492880000,,,,,,,,,,,,,,,,
20100128,1805.6400146484375,1805.8499755859375,1762.0999755859375,1771.0999755859375,2829640000,,,,,,,,,,,,,,,,
20100129,1787.1400146484375,1789.9300537109375,1734.030029296875,1741.0400390625,3090580000,,,,,,,,,,,,,,,,
20100201,1745.9100341796875,1760.719970703125,1744.260009765625,1760.719970703125,2234140000,,,,,,,,,,,,,,,,
20100202,1760.6500244140625,1780.1700439453125,1750.3900146484375,1776.9200439453125,2468470000,,,,,,,,,,,,,,,,
20100203,1767.1400146484375,1787.8900146484375,1766.5999755859375,1784.699951171875,2303350000,,,,,,,,,,,,,,,,
20100204,1771.780029296875,1775.3699951171875,1732.989990234375,1732.989990234375,2801390000,,,,,,,,,,,,,,,,
20100205,1739.18994140625,1748.77001953125,1712.8900146484375,1746.1199951171875,2811100000,,,,,,,,,,,,,,,,
20100208,1744.02001953125,1755.6500244140625,1734.1199951171875,1734.8800048828125,2036280000,,,,,,,,,,,,,,,,
20100209,1756.280029296875,1768.5799560546875,1739.239990234375,1753.8399658203125,2296420000,,,,,,,,,,,,,,,,
20100210,1752.4599609375,1760.6099853515625,1738.4599609375,1749.760009765625,2059940000,,,,,,,,,,,,,,,,
20100211,1747.550048828125,1780.050048828125,1739.02001953125,1775.739990234375,2141260000,,,,,,,,,,,,,,,,
20100212,1761.2900390625,1783.699951171875,1756.6500244140625,1779.1099853515625,2236180000,,,,,,,,,,,,,,,,
20100216,1792.9000244140625,1802.47998046875,1782.72998046875,1802.06005859375,2072850000,,,,,,,,,,,,,,,,
20100217,1808.550048828125,1811.199951171875,1799.25,1810.8599853515625,2103530000,,,,,,,,,,,,,,,,
20100218,1809.010009765625,1825.8199462890625,1806.760009765625,1823.3900146484375,2076820000,,,,,,,,,,,,,,,,
20100219,1816.93994140625,1830.3800048828125,1813.0799560546875,1823.3199462890625,2166660000,,,,,,,,,,,,,,,,
20100222,1828.68994140625,1829.1800537109375,1811.52001953125,1817.6300048828125,1976290000,,,,,,,,,,,,,,,,
20100223,1815.4300537109375,1817.9599609375,1786.4599609375,1793.8199462890625,2310910000,,,,,,,,,,,,,,,,
20100224,1803.2900390625,1819.5,1801.0400390625,1812.510009765625,2155810000,,,,,,,,,,,,,,,,
20100225,1791.1500244140625,1815.93994140625,1781.1199951171875,1812.9100341796875,2300530000,,,,,,,,,,,,,,,,
20100226,1812.239990234375,1822.199951171875,1804.0899658203125,1818.6800537109375,2283430000,,,,,,,,,,,,,,,,
20100301,1826.6199951171875,1848.0999755859375,1826.6099853515625,1846.4000244140625,2504940000,,,,,,,,,,,,,,,,
20100302,1851.7900390625,1862.6400146484375,1847.030029296875,1851.2099609375,2831870000,,,,,,,,,,,,,,,,
20100303,1854.7099609375,1861.1500244140625,1846.219970703125,1851.5699462890625,2603510000,,,,,,,,,,,,,,,,
20100304,1852.699951171875,1860.760009765625,1844.9200439453125,1859.719970703125,2186020000,,,,,,,,,,,,,,,,
20100305,1871.6199951171875,1889.6800537109375,1869.0999755859375,1888.56005859375,2411880000,,,,,,,,,,,,,,,,
20100308,1888.0400390625,1894.75,1887.6600341796875,1890.8900146484375,2312310000,,,,,,,,,,,,,,,,
