col,model_name,test_sharpe,test_rmse,test_spearmanr,train_cagr,train_sharpe_ratio,calmar
RSI_25_ta,gb,0.5042213311897001,-0.011364326977622847,0.052882426500096766,5.297496655274902,14.327181890293023,-inf
DT_RSI_2_20,gb,0.38857511034060616,-0.011321209637815117,0.11817814644937075,5.297267803507235,14.326672599350948,24318.541812867443
STO_20_1,gb,0.2406067112620253,-0.011359547153281024,0.07507161035884335,5.297496655274902,14.327181890293023,-inf
MADIFF_10_100_0,gb,0.05029679418082515,-0.011344483374806159,0.03757137791107214,5.297496655274902,14.327181890293023,-inf
MADIFF_10_100,gb,0.07151488182261938,-0.011353368493857954,0.04183837121033751,5.297496655274902,14.327181890293023,-inf
MACD_10_100_5,gb,0.2806608603955044,-0.011415025229894122,0.056006777527919174,5.297306875160905,14.326759549711438,29325.514936023723
LINTRND_10,gb,0.1432700034869135,-0.011394638692461665,0.05342729957076431,5.297496655274902,14.327181890293023,-inf
PR_INT_0,gb,0.14019461056714033,-0.0110005777056378,0.21641093878987627,3.1006033147947427,9.538656027178222,84.16782159401495
PR_INT_20,gb,0.49364191628089393,-0.011335829062537845,0.10435061163987969,3.1779534506449094,9.710011144725899,100.34176299101254
CMMA_10_252,gb,0.2596997441291672,-0.01138060642918873,0.08807776554398011,5.254080905436346,14.230667576728798,3009.850783206684
ENT_2_10,gb,0.032694896232014485,-0.011467736774811967,0.03530202150535856,3.2209946830823064,9.805053816430751,97.54105618973325
ENT_4_16,gb,0.5000641692506738,-0.011596161645182814,0.046901872158748435,5.296179978630866,14.324251814166464,10700.686687135454
FTI_LP,gb,0.22058040112065677,-0.011634014510808545,0.06398765757094904,3.3260649707181225,10.036203759938035,143.9141666975691
FTI_BP,gb,0.1368100536283287,-0.011303206014209902,0.040037363432717576,3.1880136052493846,9.73225614899697,93.60763438705617
FTI_BF,gb,0.2890196385300895,-0.011512970201429561,0.040511230281290035,5.297496655274902,14.327181890293023,-inf
