col,model_name,test_sharpe,test_rmse,test_spearmanr,train_cagr,train_sharpe_ratio,calmar
base,ridge,-0.2805717311208129,-0.014715423971345745,0.02380203530834567,0.2577059391557144,1.0651456136415338,0.8911547640817943
RSI_20,ridge,-0.01206591422711729,-0.01471048856310154,0.0293694306445491,0.2921222488096997,1.1763066741919168,1.0745527629162048
RSI_20_ta,ridge,-0.2177519264452467,-0.014716672617544451,0.02286599836450212,0.2204719974137772,0.9412947550518266,0.5558046110547001
RSI_25,ridge,-0.04554953031071921,-0.014716209660901595,0.027208406075882173,0.2540299976071667,1.0530636145583787,0.8116909799036481
RSI_25_ta,ridge,-0.16666519197931767,-0.014715318823839172,0.02333538878730678,0.24419083432996191,1.0205495233415347,0.7653641969418048
DT_RSI_2_20,ridge,-0.344734262068517,-0.014478176839380635,0.21216667429039715,1.0570001952538157,3.1418960702698158,4.700954898370682
STO_20_1,ridge,-0.17789894850898183,-0.014707838167862992,0.030348256629820852,0.2895998625550751,1.168539558520472,0.865352473815845
MADIFF_10_100_0,ridge,-0.13473220892435972,-0.014709080619842599,0.026246606624039364,0.2321539955544627,0.9804853035770077,0.5254755408086601
MADIFF_10_100,ridge,-0.16111166539322525,-0.014708378594693778,0.02692501587677145,0.2326449571778133,0.9821299139462685,0.5408197023788233
MACD_10_100_5,ridge,0.15121100928576836,-0.014687165617745917,0.08182322406899203,0.5119016358183957,1.8297165052334947,2.6739672858137635
LINTRND_10,ridge,-0.03147905895633983,-0.01471567668507132,0.046557173242939176,0.32677636386631725,1.286241047874745,1.367280802043287
PR_INT_0,ridge,-0.32637079282333037,-0.013843931051946779,0.3729955769761634,1.8886994280931861,4.665203143017271,9.164331093969246
PR_INT_20,ridge,0.13208826153099235,-0.014647115919582895,0.1293234609982305,0.7194634347177213,2.372490787155018,2.0044526193475507
CMMA_10_252,ridge,-0.12170655782983782,-0.014416560154984364,0.1988787776354549,1.0135977962520926,3.0487207780371546,6.161231090962922
ENT_2_10,ridge,-0.21068093083130152,-0.014739478062872785,0.023571546314565154,0.2577059391557144,1.0651456136415338,0.8911547640817943
ENT_4_16,ridge,-0.20679541743166502,-0.01473560656490345,0.023243585437449782,0.2746268993707661,1.1199811543402483,0.922629443116675
FTI_LP,ridge,-0.3928077209115937,-0.014733864164952237,0.024460718326365767,0.2511571567405535,1.04356373837285,0.837473677266396
FTI_BP,ridge,-0.1665878893998462,-0.014727666410788801,0.023179777538193412,0.2437038498219284,1.0188965319056476,0.8427351247914374
FTI_BF,ridge,-0.10793672698408743,-0.014729443162904338,0.022029148571683154,0.2478450914164525,1.0324847602325449,0.8072455249200361
base,rf,0.3870635057137489,-0.014718758095717063,0.036565522890396364,1.3285340595655541,3.6854874948140193,9.326985666620372
RSI_20,rf,0.4185727975634498,-0.014720100139600767,0.0782259076348558,1.8856773010161705,4.659038552871895,13.393252210795252
RSI_20_ta,rf,0.7416660520674707,-0.014721310900477586,0.014850262010139162,1.271405932158567,3.5753047140510756,8.724951852186033
RSI_25,rf,0.38786266432689354,-0.01467291917672837,0.07439907153607513,2.0043363225206696,4.847144792429243,13.218759887556388
RSI_25_ta,rf,0.3968064554811354,-0.014617961517740924,0.02650346738871596,1.3347125428094793,3.697164506794718,8.595327106846618
DT_RSI_2_20,rf,0.1599843442069721,-0.014558461243781204,0.2146872567603805,8.96684402327404,11.973661145339152,287.55745550408346
STO_20_1,rf,0.4672937260791391,-0.014776209006243735,0.02972624134691799,1.3119232114351016,3.653692342193282,8.448567597644125
MADIFF_10_100_0,rf,0.1293598761366001,-0.014741138604123027,0.016898755368434305,1.3311942142975832,3.690545731529017,9.074700321164947
MADIFF_10_100,rf,0.5367671299676722,-0.014671333286655892,0.0003628903083530741,1.3886422514796606,3.798714570947857,9.748975784519704
MACD_10_100_5,rf,0.33741569834662744,-0.014724964447880375,0.0638781057604035,3.6709807749723895,7.055775550457794,51.18553620818646
LINTRND_10,rf,0.2098023478172256,-0.01471978151251212,0.02444822187033608,1.3725886233519522,3.7689768510713537,7.535326447197699
PR_INT_0,rf,-0.2366995686999016,-0.013813869190866256,0.3767187708486074,3.5855774038495696,6.956900063806434,47.701779735219596
PR_INT_20,rf,0.22625944264223635,-0.014684224654582176,0.1546673008335569,8.031718427127823,11.205950097957622,175.02523188917075
CMMA_10_252,rf,0.28084820406066546,-0.01478626097488828,0.19651521674532987,2.4933131850158543,5.568865815531643,13.715012403345458
ENT_2_10,rf,0.4009993973175561,-0.014715014443997546,0.030000377984081783,1.2318153069912339,3.497835267760458,7.762896359523534
ENT_4_16,rf,0.5408931577809796,-0.014691891519263405,0.010872449190799705,1.228485819222894,3.4913001251401874,7.51642378681734
FTI_LP,rf,0.14676149409607958,-0.01469028235081433,0.018214707771471408,2.661302731309054,5.799963333468514,24.045521528644286
FTI_BP,rf,0.47357000091860807,-0.0146478626883979,0.027178746257493596,1.1918385882198614,3.4182930013465493,8.038762243080857
FTI_BF,rf,0.4293225623310037,-0.014765313219875018,0.029239162767093096,2.2234377777392598,5.180429277838701,16.551268848977465
base,gb,0.20343620917685454,-0.015407202003203824,0.02654307582357641,12.272935168765882,14.57339409209753,69243.24934918474
RSI_20,gb,0.7907627503078443,-0.015393071537723091,0.08579971989391785,12.269132022329925,14.570450945646972,22414.33576788952
RSI_20_ta,gb,0.6362352897537754,-0.015438650723401486,0.04954571995690469,12.273548747796598,14.573868920797064,-inf
RSI_25,gb,0.35382408032933305,-0.015378631031849863,0.0857334076578564,12.269650544257397,14.5708522165754,29329.929159746178
