Date,Open,High,Low,Close,Volume,RSI_20,RSI_25,DT_RSI_2_20,STO_20_1,MADIFF_10_100_0,MADIFF_10_100,MACD_10_100_5,LINTRND_10,PR_INT_0,PR_INT_20,CMMA_10_252,ENT_2_10,ENT_4_16,FTI_LP,FTI_BP,FTI_BF
20100111,528.260009765625,529.739990234375,526.2999877929688,528.6099853515625,4255780000,,,,,,,,,,,,,,,,
20100112,526.9400024414062,526.9400024414062,522.2899780273438,524.2899780273438,4716160000,,,,,,,,,,,,,,,,
20100113,524.72998046875,529.4199829101562,522.9000244140625,527.9299926757812,4170360000,,,,,,,,,,,,,,,,
20100114,527.9299926757812,530.739990234375,527.5,529.5999755859375,3915200000,,,,,,,,,,,,,,,,
20100115,529.3900146484375,529.4000244140625,522.0599975585938,524.1099853515625,4758730000,,,,,,,,,,,,,,,,
20100119,524.1099853515625,530.3800048828125,523.780029296875,530.2100219726562,4724830000,,,,,,,,,,,,,,,,
20100120,529.1400146484375,529.1400146484375,520.8699951171875,524.72998046875,4810560000,,,,,,,,,,,,,,,,
20100121,524.969970703125,526.0399780273438,512.9600219726562,514.1300048828125,6874290000,,,,,,,,,,,,,,,,
20100122,513.510009765625,513.7999877929688,501.4700012207031,502.3500061035156,6208650000,,,,,,,,,,,,,,,,
20100125,502.6000061035156,507.8399963378906,502.6000061035156,504.5400085449219,4481390000,,,,,,,,,,,,,,,,
20100126,504.19000244140625,508.25,501.6300048828125,502.6400146484375,4731910000,,,,,,,,,,,,,,,,
20100127,502.6099853515625,506.6700134277344,499.1300048828125,505.5400085449219,5319120000,,,,,,,,,,,,,,,,
20100128,504.92999267578125,506.69000244140625,496.760009765625,499.6700134277344,5452400000,,,,,,,,,,,,,,,,
20100129,501.45001220703125,505.07000732421875,494.0899963378906,495.0899963378906,5412850000,,,,,,,,,,,,,,,,
20100201,495.0899963378906,501.4800109863281,495.0899963378906,501.3299865722656,4077610000,,,,,,,,,,,,,,,,
20100202,502.010009765625,508.3800048828125,500.8599853515625,507.57000732421875,4749540000,,,,,,,,,,,,,,,,
20100203,506.3800048828125,507.6099853515625,503.5899963378906,505.19000244140625,4285450000,,,,,,,,,,,,,,,,
20100204,505.19000244140625,505.19000244140625,489.8999938964844,490.07000732421875,5859690000,,,,,,,,,,,,,,,,
20100205,490.7300109863281,492.07000732421875,481.79998779296875,491.3399963378906,6438900000,,,,,,,,,,,,,,,,
20100208,490.95001220703125,493.3599853515625,486.7300109863281,486.8500061035156,4089820000,,,,,,,,,,,,,,,,
20100209,488.4200134277344,497.2699890136719,488.4200134277344,493.0400085449219,5114260000,,,,,,,,,,,,,,,,
20100210,492.760009765625,494.82000732421875,488.6099853515625,492.2900085449219,4251450000,,,,,,,,,,,,,,,,
20100211,491.8699951171875,497.6400146484375,489.0199890136719,496.5799865722656,4400870000,,,,,,,,,,,,,,,,
20100212,495.70001220703125,496.260009765625,489.5199890136719,494.8999938964844,4160680000,,,,,,,,,,,,,,,,
20100216,496.760009765625,503.9100036621094,496.760009765625,503.3500061035156,4080770000,,,,,,,,,,,,,,,,
20100217,503.8500061035156,506.04998779296875,503.3500061035156,505.2699890136719,4259230000,,,,,,,,,,,,,,,,
20100218,504.9599914550781,509.17999267578125,504.3399963378906,508.45001220703125,3878620000,,,,,,,,,,,,,,,,
20100219,507.7099914550781,510.1000061035156,505.29998779296875,508.57000732421875,3944280000,,,,,,,,,,,,,,,,
20100222,508.989990234375,510.1099853515625,506.8699951171875,508.2799987792969,3814440000,,,,,,,,,,,,,,,,
20100223,508.04998779296875,508.9100036621094,501.4200134277344,502.489990234375,4521050000,,,,,,,,,,,,,,,,
20100224,503.1300048828125,508.3399963378906,503.1300048828125,507.5299987792969,4168360000,,,,,,,,,,,,,,,,
20100225,505.30999755859375,505.4800109863281,498.510009765625,505.29998779296875,4521130000,,,,,,,,,,,,,,,,
20100226,505.3500061035156,507.4700012207031,503.260009765625,506.05999755859375,3945190000,,,,,,,,,,,,,,,,
20100301,506.4700012207031,510.4700012207031,506.4700012207031,510.3299865722656,3847640000,,,,,,,,,,,,,,,,
20100302,511.2200012207031,513.8499755859375,510.4700012207031,511.2699890136719,4134680000,,,,,,,,,,,,,,,,
20100303,511.8599853515625,514.6599731445312,510.67999267578125,511.7699890136719,3951320000,,,,,,,,,,,,,,,,
20100304,512.010009765625,514.4400024414062,511.3399963378906,514.0999755859375,3945010000,,,,,,,,,,,,,,,,
20100305,515.1900024414062,520.8400268554688,515.1900024414062,520.4500122070312,4133000000,,,,,,,,,,,,,,,,
20100308,520.4500122070312,521.47998046875,519.75,520.4299926757812,3774680000,,,,,,,,,,,,,,,,
20100309,520.1199951171875,523.9099731445312,519.0800170898438,521.4199829101562,5185570000,,,,,,,,,,,,,,,,
20100310,521.2899780273438,525.0,521.2100219726562,523.469970703125,5469120000,,,,,,,,,,,,,,,,
20100311,522.8599853515625,525.75,520.780029296875,525.75,4669060000,,,,,,,,,,,,,,,,
20100312,526.5,526.97998046875,524.0999755859375,525.52001953125,4928160000,,,,,,,,,,,,,,,,
20100315,524.6599731445312,526.5800170898438,522.1699829101562,526.3900146484375,4164110000,,,,,,,,,,,,,,,,
20100316,526.5700073242188,530.3900146484375,526.4099731445312,529.969970703125,4369770000,,,,,,,,,,,,,,,,
20100317,530.1900024414062,534.1799926757812,530.1900024414062,532.510009765625,4963200000,,,,,,,,,,,,,,,,
20100318,532.6199951171875,533.489990234375,530.6900024414062,533.030029296875,4234510000,,,,,,,,,,,,,,,,
20100319,533.4199829101562,534.4500122070312,528.2000122070312,530.530029296875,5212410000,,,,,,,,,,,,,,,,
20100322,529.219970703125,533.8699951171875,527.3300170898438,532.760009765625,4261680000,,,,,,,,,,,,,,,,
20100323,533.1699829101562,537.27001953125,532.2100219726562,536.969970703125,4411640000,,,,,,,,,,,,,,,,
20100324,536.25,536.9000244140625,533.5399780273438,534.4400024414062,4705750000,,,,,,,,,,,,,,,,
20100325,535.5599975585938,541.0900268554688,534.1500244140625,534.469970703125,5668900000,,,,,,,,,,,,,,,,
20100326,535.280029296875,538.1799926757812,532.75,534.8099975585938,4708420000,,,,,,,,,,,,,,,,
20100329,535.3300170898438,538.010009765625,535.3300170898438,537.0900268554688,4375580000,,,,,,,,,,,,,,,,
20100330,537.469970703125,539.0900268554688,535.1500244140625,536.8099975585938,4085000000,,,,,,,,,,,,,,,,
20100331,536.2100219726562,537.0599975585938,533.280029296875,534.9099731445312,4484340000,,,,,,,,,,,,,,,,
20100401,535.6099853515625,539.9600219726562,535.1300048828125,538.4000244140625,4006870000,,,,,,,,,,,,,,,,
20100405,538.5399780273438,542.030029296875,538.5399780273438,541.5900268554688,3881620000,,,,,,,,,,,,,,,,
20100406,540.9600219726562,543.6300048828125,539.75,542.47998046875,4086180000,,,,,,,,,,,,,,,,
20100407,541.8599853515625,542.7000122070312,537.22998046875,539.5900268554688,5101430000,,,,,,,,,,,,,,,,
20100408,539.3499755859375,543.1699829101562,536.8200073242188,542.02001953125,4726970000,,,,,,,,,,,,,,,,
20100409,542.6199951171875,545.6500244140625,542.6199951171875,545.4600219726562,4511570000,,,,,,,,,,,,,,,,
20100412,545.72998046875,547.989990234375,545.72998046875,546.7000122070312,4607090000,,,,,,,,,,,,,,,,
20100413,546.3499755859375,547.75,543.4099731445312,546.8800048828125,5403580000,,,,,,,,,,,,,,,,
20100414,547.7000122070312,553.02001953125,547.7000122070312,553.02001953125,5760040000,,,,,,,,,,,,,,,,
20100415,553.1599731445312,554.7899780273438,552.4199829101562,553.8699951171875,5995330000,,,,,,,,,,,,,,,,
20100416,552.97998046875,552.989990234375,542.52001953125,544.6799926757812,8108470000,,,,,,,,,,,,,,,,
20100419,544.6699829101562,548.1500244140625,541.7100219726562,547.989990234375,6597740000,,,,,,,,,,,,,,,,
20100420,548.5599975585938,552.3300170898438,548.5599975585938,551.0800170898438,5316590000,,,,,,,,,,,,,,,,
20100421,551.0700073242188,553.2999877929688,546.9199829101562,550.0499877929688,5724310000,,,,,,,,,,,,,,,,
20100422,548.260009765625,550.1500244140625,542.6599731445312,549.3599853515625,6035780000,,,,,,,,,,,,,,,,
20100423,548.8900146484375,552.6799926757812,547.6400146484375,552.6599731445312,5326060000,,,,,,,,,,,,,,,,
20100426,552.6099853515625,553.3800048828125,549.7999877929688,550.1799926757812,5647760000,,,,,,,,,,,,,,,,
20100427,549.0,550.030029296875,537.0700073242188,538.1300048828125,7454540000,,,,,,,,,,,,,,,,
20100428,538.3300170898438,543.75,537.4600219726562,542.0499877929688,6342310000,,,,,,,,,,,,,,,,
20100429,542.9099731445312,550.0900268554688,542.9099731445312,548.760009765625,6059410000,,,,,,,,,,,,,,,,
20100430,548.8400268554688,549.5700073242188,540.0499877929688,540.280029296875,6048260000,,,,,,,,,,,,,,,,
20100503,541.1500244140625,548.5,541.1500244140625,547.0499877929688,4938050000,,,,,,,,,,,,,,,,
20100504,544.72998046875,544.72998046875,532.2999877929688,534.7899780273438,6594720000,,,,,,,,,,,,,,,,
20100505,532.1400146484375,535.3200073242188,528.260009765625,531.4500122070312,6795940000,,,,,,,,,,,,,,,,
20100506,530.6500244140625,531.6500244140625,483.9599914550781,513.7999877929688,10617810000,,,,,,,,,,,,,,,,
20100507,513.239990234375,516.9600219726562,498.79998779296875,506.75,9472910000,,,,,,,,,,,,,,,,
20100510,512.3699951171875,530.3800048828125,512.3699951171875,527.4099731445312,6893700000,,,,,,,,,,,,,,,,
20100511,526.0499877929688,532.260009765625,522.0599975585938,525.5499877929688,5842550000,,,,,,,,,,,,,,,,
20100512,525.4000244140625,532.4400024414062,525.4000244140625,531.75,5225460000,,,,,,,,,,,,,,,,
20100513,530.9600219726562,532.47998046875,524.7100219726562,525.3200073242188,4870640000,,,,,,,,,,,,,,,,
20100514,525.1799926757812,525.1799926757812,511.8599853515625,516.1900024414062,6126400000,,,,,,,,,,,,,,,,
20100517,516.4500122070312,518.0700073242188,506.760009765625,516.3300170898438,5922920000,,,,,,,,,,,,,,,,
20100518,516.9400024414062,520.8599853515625,507.4100036621094,509.19000244140625,6170840000,,,,,,,,,,,,,,,,
20100519,508.7799987792969,510.3599853515625,501.2799987792969,507.2300109863281,6765800000,,,,,,,,,,,,,,,,
20100520,503.19000244140625,503.19000244140625,487.92999267578125,487.92999267578125,8328570000,,,,,,,,,,,,,,,,
20100521,485.7699890136719,495.19000244140625,480.54998779296875,494.30999755859375,5452130000,,,,,,,,,,,,,,,,
20100524,493.0799865722656,495.3800048828125,487.6099853515625,488.1099853515625,5224040000,,,,,,,,,,,,,,,,
20100525,485.1400146484375,488.3699951171875,473.5799865722656,487.9700012207031,7329580000,,,,,,,,,,,,,,,,
20100526,488.7900085449219,494.760009765625,483.1300048828125,484.1199951171875,4521050000,,,,,,,,,,,,,,,,
20100527,487.2300109863281,499.3500061035156,487.2300109863281,499.0799865722656,5698460000,,,,,,,,,,,,,,,,
20100528,498.94000244140625,498.94000244140625,491.30999755859375,493.05999755859375,4871210000,,,,,,,,,,,,,,,,
20100601,492.239990234375,496.1199951171875,485.7900085449219,486.239990234375,5271480000,,,,,,,,,,,,,,,,
20100602,487.5799865722656,498.19000244140625,486.9599914550781,498.0400085449219,5026360000,,,,,,,,,,,,,,,,
20100603,498.3500061035156,500.989990234375,494.489990234375,499.1600036621094,4995970000,,,,,,,,,,,,,,,,
20100604,497.2699890136719,497.2699890136719,481.2200012207031,483.4200134277344,6180580000,,,,,,,,,,,,,,,,
20100607,483.75,485.7699890136719,476.57000732421875,476.8699951171875,5467560000,,,,,,,,,,,,,,,,
20100608,477.1499938964844,482.8399963378906,473.5799865722656,482.29998779296875,6192750000,,,,,,,,,,,,,,,,
20100609,482.6400146484375,487.8999938964844,477.0799865722656,478.6099853515625,5983200000,,,,,,,,,,,,,,,,
20100610,479.82000732421875,492.0199890136719,479.82000732421875,491.4200134277344,5144780000,,,,,,,,,,,,,,,,
20100611,489.29998779296875,493.32000732421875,487.239990234375,493.0199890136719,4059280000,,,,,,,,,,,,,,,,
20100614,494.69000244140625,498.82000732421875,491.260009765625,491.45001220703125,4425830000,,,,,,,,,,,,,,,,
20100615,491.9700012207031,502.7200012207031,491.9700012207031,502.5899963378906,4644490000,,,,,,,,,,,,,,,,
20100616,502.2099914550781,504.1700134277344,499.239990234375,502.6000061035156,5002600000,,,,,,,,,,,,,,,,
20100617,503.2699890136719,504.0899963378906,499.05999755859375,503.5400085449219,4557760000,,,,,,,,,,,,,,,,
20100618,503.70001220703125,505.989990234375,502.989990234375,504.70001220703125,4555360000,,,,,,,,,,,,,,,,
20100621,507.5,510.6400146484375,500.7699890136719,502.8599853515625,4514360000,,,,,,,,,,,,,,,,
20100622,503.1199951171875,505.17999267578125,495.75,496.19000244140625,4514380000,,,,,,,,,,,,,,,,
20100623,496.2900085449219,497.8599853515625,492.260009765625,494.3999938964844,4526150000,,,,,,,,,,,,,,,,
20100624,493.95001220703125,493.95001220703125,485.6600036621094,486.6700134277344,4814830000,,,,,,,,,,,,,,,,
20100625,487.4200134277344,490.32000732421875,483.9800109863281,486.6199951171875,5128840000,,,,,,,,,,,,,,,,
20100628,486.9599914550781,489.5299987792969,484.80999755859375,486.17999267578125,3896410000,,,,,,,,,,,,,,,,
20100629,484.6000061035156,484.6000061035156,469.6000061035156,472.3900146484375,6136700000,,,,,,,,,,,,,,,,
20100630,472.1099853515625,474.9100036621094,466.5199890136719,467.6499938964844,5067080000,,,,,,,,,,,,,,,,
20100701,467.9800109863281,468.8699951171875,459.2900085449219,465.75,6435770000,,,,,,,,,,,,,,,,
20100702,465.92999267578125,468.0,460.5799865722656,463.8399963378906,3968500000,,,,,,,,,,,,,,,,
20100706,466.9700012207031,472.57000732421875,462.70001220703125,467.1199951171875,4691240000,,,,,,,,,,,,,,,,
