col,model_name,test_sharpe,test_rmse,test_spearmanr,train_cagr,train_sharpe_ratio,calmar
base,ridge,-0.03281362662416286,-0.020514152599452273,0.019343633263018134,0.3604981391445723,1.0351179509694646,0.8753190252608227
RSI_20,ridge,0.07503791246791221,-0.02049695620883287,0.025420292332042238,0.3380985401765093,0.9888687330845021,0.5667061639706377
RSI_20_ta,ridge,0.033392465355171506,-0.020508588804365218,0.017564194120791504,0.38193344070564295,1.0790959565894358,0.6908072935342161
RSI_25,ridge,0.004323073543349954,-0.02050320973112286,0.022929507543231642,0.30808535411968085,0.9254346200259651,0.4983004192802819
RSI_25_ta,ridge,-0.07181803951551657,-0.020510914834799037,0.018663800260383643,0.39502080200467327,1.1054931501568208,0.7054459671056351
DT_RSI_2_20,ridge,0.8873710901198629,-0.020310336315259414,0.1970976397094573,1.1506191490683984,2.330451676686294,2.958494459418204
STO_20_1,ridge,0.05585689925523085,-0.020505388731352953,0.021322624443208878,0.3130005739906023,0.9359224674438248,0.5369947707544516
MADIFF_10_100_0,ridge,-0.03802137220309424,-0.020527956497607042,0.01789684066044455,0.32984253886984005,0.9715472810377677,0.6138707796244465
MADIFF_10_100,ridge,-0.028292151790258523,-0.02052848526197662,0.01784924160034432,0.3343032769727803,0.9809170204533412,0.6408893502244604
MACD_10_100_5,ridge,0.114586187509967,-0.0204240040374854,0.07059265675794316,0.6358131619856202,1.5489401571435553,1.4121249958377975
LINTRND_10,ridge,0.2603681999660448,-0.020436655493505505,0.05112392527118652,0.45178801676002656,1.2169993968806232,0.9137441894469371
PR_INT_0,ridge,0.19310411698486513,-0.019853752070194047,0.2969238967739728,2.3906947983874387,3.662326404015143,9.495586736215818
PR_INT_20,ridge,0.272235023068834,-0.02040755202802525,0.10693421727271543,0.6939820541843096,1.6511731392381397,1.7079914624109993
CMMA_10_252,ridge,0.3928292157965669,-0.020170375378427287,0.17235251292927692,1.0731131739050488,2.221504605286225,4.0402875615568385
ENT_2_10,ridge,0.262831928416945,-0.02050871449435073,0.02961234744358531,0.3425071302139351,0.9980928404347305,0.5833786409167365
ENT_4_16,ridge,0.4686523529493421,-0.020562173266090215,0.02943043763562307,0.3540287400194406,1.0219732235860768,0.7703606875624165
FTI_LP,ridge,-0.1626799966629144,-0.020537710413360423,0.01829332344783871,0.3670631959713817,1.048616232745844,0.7818457906107874
FTI_BP,ridge,-0.08409399854089697,-0.02052412331076632,0.017946250122065004,0.3541280494475785,1.0219813187791145,0.8216970778021562
FTI_BF,ridge,0.0002091759877231092,-0.020516089598160734,0.024240631548616116,0.3514290280534289,1.0164071612943368,0.6977071934508214
base,rf,-0.023187252126757995,-0.0210860881209399,-0.02765914514881358,1.6486428841367529,2.9287415906670997,7.1568713642666415
RSI_20,rf,0.1021055812261981,-0.02088856570248334,0.02725552477347511,2.132359243484555,3.423266883173496,7.466749727282741
RSI_20_ta,rf,-0.09500279598607775,-0.021085137970895,-0.022658669570809423,1.6227714863671405,2.900092678479394,6.483857745908539
RSI_25,rf,0.20497060440333326,-0.020898653655920005,0.0162099816126455,2.136265958202588,3.427010700272555,8.608330755820816
RSI_25_ta,rf,0.23452208892144816,-0.02108157089057921,-0.014312172623450605,1.6026974063673793,2.87774242814862,6.806218686774006
DT_RSI_2_20,rf,0.6307920366068702,-0.02052555231090904,0.19583805605031918,5.917141689321601,5.9229052132096545,48.98732249771172
STO_20_1,rf,-0.17821736008706587,-0.021067299005956993,-0.0030216251117961843,1.6292217598121415,2.9072636465993855,6.233251866611588
MADIFF_10_100_0,rf,-0.39850404123425165,-0.02109292683659806,-0.02323031130710012,3.4759312245332996,4.510519386350764,24.82775639807651
MADIFF_10_100,rf,0.05700149016299614,-0.021065691888624755,-0.027374408395685418,1.7783197475401185,3.0686734009439607,8.787698046051654
MACD_10_100_5,rf,-0.09306531999730085,-0.021025312711031464,0.013671256080191865,8.475081045170677,7.025239743501492,100.24696595320289
LINTRND_10,rf,0.00985691651152934,-0.021034436964092372,-0.006609922912552855,1.7393812541982006,3.027407983133179,7.940357814890739
PR_INT_0,rf,-0.16394132170757064,-0.019907287950308907,0.2993421701118969,4.512873526735677,5.172801758524539,31.975082153956464
PR_INT_20,rf,-0.03981131281665444,-0.02098237359249689,0.07346255547062126,2.1264260946612534,3.417751268840809,12.085187489889911
CMMA_10_252,rf,0.4215811063142755,-0.020755823222674073,0.12907067428599037,10.643145168355012,7.79551842898973,114.86967666340148
ENT_2_10,rf,-0.24210966176307314,-0.021083776852765083,-0.010222623830467348,1.8014988100103428,3.093188369391118,11.026352259117223
ENT_4_16,rf,0.08705184318880856,-0.021115639622228084,-0.022390757321145933,1.597286868102231,2.8715544978393788,8.442836979104666
FTI_LP,rf,-0.2548402835018931,-0.021447709720541646,-0.03363584830105675,6.395968950418409,6.150814821018406,78.27018286182904
FTI_BP,rf,-0.38731059308990884,-0.021132601041787574,-0.019483525559687465,3.4936186558171354,4.5227260814927215,19.22611993940763
FTI_BF,rf,-0.45502090011897806,-0.02102430821086495,-0.020380892918475717,6.070769345899708,5.997268173602008,63.42396492118034
base,gb,-0.13532742295191522,-0.0217068930602764,-0.01494817876221459,13.840924658922294,8.763722734284666,232.4073099677742
RSI_20,gb,0.10494196950738524,-0.021660190133036526,0.036277922442871195,12.203984389836627,8.288340456876021,114.2525271165916
RSI_20_ta,gb,-0.03378570971350521,-0.021887160076618218,-0.007384444980253056,28.80426503267475,12.07684546586697,114516.17466454656
