Date,Open,High,Low,Close,Volume,RSI_20,RSI_25,DT_RSI_2_20,STO_20_1,MADIFF_10_100_0,MADIFF_10_100,MACD_10_100_5,LINTRND_10,PR_INT_0,PR_INT_20,CMMA_10_252,ENT_2_10,ENT_4_16,FTI_LP,FTI_BP,FTI_BF
20100629,1.2666670083999634,1.6666669845581055,1.1693329811096191,1.5926669836044312,281494500,,,,,,,,,,,,,,,,
20100630,1.7193330526351929,2.0280001163482666,1.553333044052124,1.5886670351028442,257806500,,,,,,,,,,,,,,,,
20100701,1.6666669845581055,1.7280000448226929,1.3513330221176147,1.4639999866485596,123282000,,,,,,,,,,,,,,,,
20100702,1.5333329439163208,1.5399999618530273,1.24733304977417,1.2799999713897705,77097000,,,,,,,,,,,,,,,,
20100706,1.3333330154418945,1.3333330154418945,1.0553330183029175,1.0740000009536743,103003500,,,,,,,,,,,,,,,,
20100707,1.0933330059051514,1.108667016029358,0.9986670017242432,1.053333044052124,103825500,,,,,,,,,,,,,,,,
20100708,1.0759999752044678,1.1679999828338623,1.0379999876022339,1.1640000343322754,115671000,,,,,,,,,,,,,,,,
20100709,1.1720000505447388,1.1933330297470093,1.1033329963684082,1.159999966621399,60759000,,,,,,,,,,,,,,,,
20100712,1.196666955947876,1.2046669721603394,1.1333329677581787,1.136667013168335,33037500,,,,,,,,,,,,,,,,
20100713,1.1593329906463623,1.2426669597625732,1.1266670227050781,1.2093329429626465,40201500,,,,,,,,,,,,,,,,
20100714,1.1959999799728394,1.3433330059051514,1.184000015258789,1.3226670026779175,62928000,,,,,,,,,,,,,,,,
20100715,1.329332947731018,1.4333330392837524,1.2666670083999634,1.3259999752044678,56097000,,,,,,,,,,,,,,,,
20100716,1.3799999952316284,1.4199999570846558,1.3366669416427612,1.3760000467300415,39319500,,,,,,,,,,,,,,,,
20100719,1.4246670007705688,1.4833329916000366,1.3946670293807983,1.4606670141220093,37297500,,,,,,,,,,,,,,,,
20100720,1.4566669464111328,1.4566669464111328,1.3366669416427612,1.3533329963684082,27379500,,,,,,,,,,,,,,,,
20100721,1.3773330450057983,1.3933329582214355,1.2999999523162842,1.3480000495910645,18787500,,,,,,,,,,,,,,,,
20100722,1.3666670322418213,1.4166669845581055,1.3580000400543213,1.399999976158142,14367000,,,,,,,,,,,,,,,,
20100723,1.4126670360565186,1.4373329877853394,1.4040000438690186,1.4193329811096191,9804000,,,,,,,,,,,,,,,,
20100726,1.4333330392837524,1.4333330392837524,1.3533329963684082,1.3966670036315918,13833000,,,,,,,,,,,,,,,,
20100727,1.3940000534057617,1.4119999408721924,1.3506669998168945,1.3700000047683716,9295500,,,,,,,,,,,,,,,,
20100728,1.3700000047683716,1.3933329582214355,1.3673330545425415,1.3813329935073853,7008000,,,,,,,,,,,,,,,,
20100729,1.3846670389175415,1.3919999599456787,1.3333330154418945,1.3566670417785645,9240000,,,,,,,,,,,,,,,,
20100730,1.3466670513153076,1.3626669645309448,1.303333044052124,1.329332947731018,6403500,,,,,,,,,,,,,,,,
20100802,1.3666670322418213,1.3980000019073486,1.3553329706192017,1.3946670293807983,10771500,,,,,,,,,,,,,,,,
20100803,1.399999976158142,1.463333010673523,1.3880000114440918,1.463333010673523,18457500,,,,,,,,,,,,,,,,
20100804,1.463333010673523,1.4786670207977295,1.3899999856948853,1.4173330068588257,13695000,,,,,,,,,,,,,,,,
20100805,1.4359999895095825,1.4366669654846191,1.3366669416427612,1.363332986831665,11943000,,,,,,,,,,,,,,,,
20100806,1.340000033378601,1.343999981880188,1.301332950592041,1.305999994277954,11128500,,,,,,,,,,,,,,,,
20100809,1.3266669511795044,1.3320000171661377,1.2966669797897339,1.3066669702529907,12190500,,,,,,,,,,,,,,,,
20100810,1.309999942779541,1.309999942779541,1.254667043685913,1.2686669826507568,19219500,,,,,,,,,,,,,,,,
20100811,1.246000051498413,1.2586669921875,1.190000057220459,1.1933330297470093,11964000,,,,,,,,,,,,,,,,
20100812,1.1866669654846191,1.1933330297470093,1.1593329906463623,1.1733330488204956,10365000,,,,,,,,,,,,,,,,
20100813,1.2120000123977661,1.2300000190734863,1.1773329973220825,1.2213330268859863,9510000,,,,,,,,,,,,,,,,
20100816,1.2300000190734863,1.2533329725265503,1.2173329591751099,1.2519999742507935,7287000,,,,,,,,,,,,,,,,
20100817,1.2640000581741333,1.2933330535888672,1.2519999742507935,1.2766669988632202,6718500,,,,,,,,,,,,,,,,
20100818,1.305999994277954,1.305999994277954,1.2400000095367432,1.2513329982757568,9019500,,,,,,,,,,,,,,,,
