col,tuning_sharpe,tuning_rmse,tuning_spearmanr,train_cagr,train_sharpe_ratio,train_calmar,test_spearmanr,test_sharpe,test_rmse,model_name
base,0.7291243790430435,-0.02025348976180927,-0.012222822420914868,0.5595384760051492,1.5371353199109048,1.534521219305768,0.03273795811085741,0.4799265978459729,0.0003725279624087959,ridge
RSI_20,0.7475436682390454,-0.020231884402678705,0.003408187964314153,0.6111760478587234,1.6388550242772422,1.5980638941935017,0.0851119534542247,0.45341709597194174,0.0003711536924378853,ridge
RSI_20_ta,0.8226045256105465,-0.020253592488063094,-0.014885689023620061,0.6415836183237769,1.6963784969702478,1.5366770358217823,0.025088493934671333,0.30807040017426485,0.0003736034833112577,ridge
RSI_25,0.7226198815368989,-0.020240109042108406,-0.002151577940279336,0.5517641941647249,1.521437420665839,1.5344419625470025,0.06867404279286317,0.39313435310211137,0.00037177757950830517,ridge
RSI_25_ta,0.7854759992564169,-0.020256968801642055,-0.013258433911405298,0.683829722600251,1.7760398963064248,1.886276407064741,0.028771641281811262,0.2437708883225901,0.0003734327425177649,ridge
DT_RSI_2_20,-0.14451779095301165,-0.01984023265612598,0.25087449845336857,1.4992975710634147,3.036353913364622,6.60432268792175,0.2755664535258086,-0.4013050794851006,0.0003441631888302476,ridge
STO_20_1,0.5124205061903135,-0.02024281902022323,0.0008892794659485767,0.5448398736627853,1.507295197484905,1.8549924038340293,0.08777212466400355,0.6225271005178712,0.00037159334633679554,ridge
MADIFF_10_100_0,0.6747798125251034,-0.020274589750038076,0.0054462208534108774,0.5254649924244084,1.4682274677634743,1.4041914087169236,0.030073843191150095,0.18694838715957446,0.0003718821158077214,ridge
MADIFF_10_100,0.6404047268675903,-0.020271091326876267,0.004799305202826848,0.4952780853033001,1.4059335426453596,1.2239773646280725,0.03126031665491191,0.2808935991756901,0.000371718427723774,ridge
MACD_10_100_5,0.4495079218642978,-0.0201523605580985,0.09746756463557638,0.7753736798748039,1.9436543317091945,2.265323855148288,0.14869683299263292,1.1399660058043575,0.00036457161687330716,ridge
LINTRND_10,0.881665199363329,-0.020246256841787942,0.05563707507948155,0.47098394660807696,1.3554854739820683,0.9983783861125922,0.11583653655617752,0.8325735555070463,0.0003698537571306204,ridge
PR_INT_0,0.008381792029169815,-0.018829057228505735,0.4120206808761468,3.2954953248271286,4.862196952671334,17.184488148247148,0.51660680975946,-0.3584299746325621,0.0002982152595113638,ridge
PR_INT_20,0.548114507051808,-0.019973725502965705,0.17013594948297808,1.1114429099401222,2.493303075567054,4.2610444225399515,0.2556040326378101,-0.264661162043165,0.0003563649936084697,ridge
CMMA_10_252,0.7239677932835541,-0.01979346247109142,0.21541668570281924,1.3766314462602187,2.873809040656981,4.8286294795474065,0.2529508045793138,0.42607100266393444,0.0003501511103198086,ridge
ENT_2_10,0.6158366427194275,-0.020262809575364516,-0.005279105829362617,0.568663560159667,1.5552380144019364,1.3460595309471077,0.025449426710941754,0.4615092920969273,0.00037302564077454733,ridge
ENT_4_16,0.5424315969199928,-0.020306026606208248,-0.005037189923470188,0.530509450863605,1.4771685337009173,1.27733171647553,0.030133054385287406,0.3874579556349853,0.0003726541901374022,ridge
FTI_LP,0.7992941633170592,-0.02025802757147844,-0.011929441716675763,0.5573069386434684,1.5326811555502946,1.4629396579007479,0.03256282406290718,0.3794990262852178,0.00037318160652414654,ridge
FTI_BP,0.8762903285887536,-0.02025996876834039,-0.012425187920419026,0.55939454320088,1.5368672485007187,1.3502637904319292,0.03377584813717334,0.4782865567345525,0.00037246046953230965,ridge
FTI_BF,0.601496131602706,-0.020257444845702834,-0.011244050642436552,0.49080173535439453,1.396742651172345,1.344854171191173,0.025600481910244215,0.2580987371336443,0.00037254065966147744,ridge
base,0.39921184685260525,-0.020378473165758356,0.06464820742150162,6.059323103812305,6.704771802197689,56.567079135076625,0.04292681043711164,0.85876235411415,0.00039070469221403367,rf
RSI_20,0.5358106577779717,-0.02031465287291274,0.09903583007031283,28.0635666801713,14.08264258230106,1613.7201263297393,0.0846786452689853,1.095970774196887,0.00039383217738999207,rf
RSI_20_ta,0.2815560691609124,-0.020340847065774124,0.05758355527247677,6.219207400864722,6.793203323346452,48.61956151529475,-0.0021343247042460564,0.6138867654480663,0.0003911237827732119,rf
RSI_25,0.38073086504918924,-0.020341697970297598,0.08763147262780427,8.584345571927278,7.963603905251443,105.77365916849205,0.06951380305418116,0.8697190299751398,0.0003833008770011934,rf
RSI_25_ta,0.12089634409868918,-0.020418395629551882,0.04472891175018835,6.255745098517684,6.813238223906444,54.16650728911891,0.012871213847532008,0.8457662596301726,0.00039110795461623634,rf
DT_RSI_2_20,-0.10989491027042311,-0.02007342937241127,0.2377223982506448,24.700358547327,13.214058431194921,1420.3278638686236,0.23801528076506864,0.34140214513991013,0.0003678734663289823,rf
STO_20_1,0.4561230274464057,-0.02034204625402461,0.08323501720420283,7.281941285010571,7.348082019638645,86.41609256279504,0.030117196227758134,0.7305031118224657,0.0003916556451764932,rf
MADIFF_10_100_0,0.7677738875994367,-0.02046162891109541,0.04955101554514614,6.176474356076695,6.769704206369736,67.9207140516591,0.0614724951922149,0.4729880487001801,0.0003889652006119729,rf
MADIFF_10_100,0.30051869332183667,-0.02039297558642934,0.05373005571098014,5.905064333565979,6.6179548544683335,64.93610479612676,0.06431524350811883,0.3690252876428339,0.0003892437984280196,rf
MACD_10_100_5,0.46257669873681345,-0.020431543283319274,0.09486328459182458,6.371733372325696,6.876354733607936,59.114748514364656,0.09113172116137815,1.4394546245379503,0.00038280713855554284,rf
