col,tuning_sharpe,tuning_rmse,tuning_spearmanr,train_cagr,train_sharpe_ratio,train_calmar,test_spearmanr,test_sharpe,test_rmse,model_name
base,-0.4658321610722836,-0.015874249676425124,0.02829094824750823,0.2832894732208546,1.086313652992915,0.735433709588424,0.01925219339371612,0.38888471586820916,0.00044321077526317644,ridge
RSI_20,-0.4051521178150814,-0.01586023734212985,0.053427427267007485,0.34230987733517426,1.258381964130584,0.9602651711156389,0.03955881547331371,0.06467273032328746,0.0004413040457304785,ridge
RSI_20_ta,-0.25207408317716207,-0.015862196972302164,0.027409597253172806,0.3324641774034376,1.2312121912032232,0.8448689148730536,0.011281427395357879,-0.19545248338450613,0.0004453293453497494,ridge
RSI_25,-0.43701526462684664,-0.015872384431404093,0.04535621019982096,0.26229315738553893,1.022932062241934,0.7697847216158282,0.033603840840465825,0.4218805105714237,0.0004417987144059794,ridge
RSI_25_ta,-0.2917908078610167,-0.015859794509343824,0.03038398480594039,0.3158014293167257,1.182757650025118,0.6950338781472544,0.01562789594520635,0.0008424863783376107,0.00044464960440555623,ridge
DT_RSI_2_20,0.37198126174508644,-0.015221142501914054,0.26427448036736195,1.3009271915697225,3.3872348848419356,5.9857981903377935,0.18056996471698608,-0.31708345282752504,0.0004311371259095096,ridge
STO_20_1,-0.47995638416977016,-0.01587490270026707,0.04470434499780253,0.2993323776661676,1.1339858526513886,0.9477349646967165,0.03403444122660227,0.2989498755227644,0.00044142875483445276,ridge
MADIFF_10_100_0,-0.5846809449548068,-0.015899026296242104,0.023276175932247695,0.2481437305618377,0.9797660720317523,0.583666572686904,0.016490082645029807,0.07104901367457969,0.0004437934584175644,ridge
MADIFF_10_100,-0.6704360586698305,-0.01589630237085983,0.02446313608372159,0.24138850032566306,0.9589307412861677,0.567777385921105,0.017184175640632505,0.10685394843619864,0.0004437933263496307,ridge
MACD_10_100_5,-0.3711466076454662,-0.015764789288198112,0.09373748876219996,0.4669219247106027,1.6022335844249513,1.3849226081572739,0.08839788925409117,0.03338960294771035,0.00043290010026102583,ridge
LINTRND_10,-0.6546160565963464,-0.015854178854179352,0.04979537347544626,0.3244773998251447,1.20777860826454,0.740883892937307,0.03387926178466364,-0.024722638743684418,0.0004411853848534483,ridge
PR_INT_0,0.24202434308760096,-0.014476207997191109,0.38907124551324945,2.671162713578886,5.380559040823521,15.45099207702608,0.32663390933951886,-0.20990164971242273,0.00040313769241414054,ridge
PR_INT_20,0.18340210849191652,-0.015587641546397284,0.18881232395390093,1.0119947255945254,2.8435606223124785,2.936535444336788,0.08931653766406429,-0.8087401455024301,0.0004414584429703597,ridge
CMMA_10_252,-0.1515689869421019,-0.015256240462094155,0.2316129869928813,1.4321797315089677,3.6132202820242765,5.299179893776095,0.18066872410768567,0.06316183889407982,0.0004186786783973519,ridge
ENT_2_10,-0.6495663071045508,-0.01589010497304023,0.026570035260666834,0.2501694256210292,0.9859377973603783,0.547903517969142,0.014755530584896,-0.13256076291878058,0.00044311475770622186,ridge
ENT_4_16,-0.5497539163460097,-0.015911171346573733,0.010380840082427165,0.26562735602689536,1.0330305778587083,0.6895819657186023,0.018079925536085995,0.008873171121605633,0.0004433706043229244,ridge
FTI_LP,-0.6079856140091485,-0.015906019289915925,0.027554181925090772,0.288919276050261,1.103142785777635,0.7462519132415393,0.01910940053452553,0.0296803224802087,0.0004434183016370424,ridge
FTI_BP,-0.36310084214101235,-0.015888615401389757,0.02838288173283775,0.27644341122125193,1.0658200110708356,0.7176609885790731,0.0211771127889315,0.5755909246452141,0.00044301423246307725,ridge
FTI_BF,-0.8207118120527659,-0.015926720923086717,0.027733927861653664,0.28207570854208286,1.0826660653710822,0.732282715482897,0.01857687468048488,0.33718596619420355,0.00044338467919457044,ridge
base,0.3500130284126951,-0.015866513381362086,0.02095287060735323,17.372021233355245,15.925357492439227,1961.1590048245025,0.03404157878661627,0.8671886293204267,0.0004742672505765098,rf
RSI_20,0.8695593336540608,-0.015703432862819576,0.1127774938333412,16.08694925313906,15.166288504013789,1074.4745437595973,0.06981423805748405,-0.16282772034565027,0.0004820815592591982,rf
RSI_20_ta,0.2017061205134191,-0.015871979377107045,0.008275263030389992,14.243688288496745,14.071676369771373,801.4751828575235,-0.005844134158077944,-0.12103023391807582,0.00047608559553967157,rf
RSI_25,0.23011206010692273,-0.015751168640854466,0.08797531287677895,16.39402093550896,15.347756653904918,1086.8607330482419,0.06757064188257744,0.3031161778817005,0.00047369867078233397,rf
RSI_25_ta,0.22231438467495712,-0.015856653414579924,0.010340528409807332,17.37413136239947,15.926605291707892,1543.766866418162,0.01360436990863024,-0.49414750141853,0.0004786566401902149,rf
DT_RSI_2_20,0.37858344177647696,-0.015343556374741473,0.22994197239662667,17.070054438781508,15.747015792437917,1445.9942797098638,0.17451849416091395,-0.17134497543063976,0.0004474007331501044,rf
STO_20_1,0.6217917332959031,-0.015763389454282926,0.06558615432539262,4.731522286669567,7.518885407164313,38.34916219797015,0.014046690334945313,-0.49933120349733523,0.0004691680659410621,rf
MADIFF_10_100_0,0.03500077918223847,-0.016052417197293084,0.03435922693113775,4.643432374343985,7.439021447475019,55.08651791105856,0.04464036938678303,0.4844672113639206,0.0004638862661119326,rf
MADIFF_10_100,0.24941918778886163,-0.016030747364442283,0.03476404727196005,14.352548460136628,14.136719291434984,799.1090686452452,0.02181146690675165,0.48088916711947727,0.00047099618468808595,rf
