col,tuning_sharpe,tuning_rmse,tuning_spearmanr,train_cagr,train_sharpe_ratio,train_calmar,test_spearmanr,test_sharpe,test_rmse,model_name
base,0.42143822962446126,-0.012609281034948388,0.018209733295675355,0.25843312028431686,1.2491491121470466,1.1078228045743708,-0.02087144660616535,0.2841904945225524,0.0004723660438756548,ridge
RSI_20,0.4533592207244019,-0.012609869105123992,0.029084087547773096,0.30275298854085597,1.42341249937972,0.9880497708846367,-0.01376171504062133,0.31888747877684076,0.0004718359479085143,ridge
RSI_20_ta,0.3582881167447586,-0.01260848588165607,0.01965726409434626,0.3077741656936759,1.4430481512789621,1.3315815727466433,-0.01802333809837191,0.5252448028318191,0.00047253710329422195,ridge
RSI_25,0.4613610779192584,-0.012613648451572165,0.025044209679801914,0.30095678337059706,1.4164667766516514,1.0766109084310815,-0.016816840552803726,0.23477970057840622,0.00047203540424005147,ridge
RSI_25_ta,0.424690140540169,-0.012607649643955226,0.02010262060765296,0.2795004325261117,1.332933427950473,1.1018856938210895,-0.019013070454879745,0.3128637431234903,0.0004725691415975165,ridge
DT_RSI_2_20,0.24428494152673355,-0.01229894038318603,0.23730423337242973,1.0043639318828426,3.6575459289414045,7.260511092236764,0.1315310893215886,-0.1543130442236101,0.00045526050841905385,ridge
STO_20_1,0.29762624931617426,-0.012604068531652171,0.02878286780591623,0.28616458158638136,1.35883822039215,1.0523128264264388,-0.013304216903607734,0.3583721365089951,0.0004721215601322085,ridge
MADIFF_10_100_0,0.4482009123483837,-0.012607087457462252,0.013095611757229661,0.3174006127826028,1.4797261964485684,1.0228967460736496,-0.014552178949786687,0.17849604137022748,0.0004717421158611782,ridge
MADIFF_10_100,0.49482196609489293,-0.012606842480387171,0.014053086034880372,0.29611173355550413,1.3975532039736733,0.8553048083008409,-0.01345782718684832,0.14515356185580094,0.00047166549508556875,ridge
MACD_10_100_5,0.3985763110155805,-0.012539486830511707,0.09483816055488459,0.6244827967578284,2.549385326045429,3.7374463891405814,0.03353642143974079,0.19211662124427578,0.00046626647122618,ridge
LINTRND_10,0.41645935941357076,-0.01259492137432002,0.04614979310622315,0.35897463542018704,1.6368128704438154,1.9325211420379602,0.0028709098172384796,-0.1426794723057246,0.00047194800437138837,ridge
PR_INT_0,-0.0719567668076028,-0.011610187841013912,0.4052111119895428,1.570524031435304,5.039802591685238,12.034037241362277,0.3333109300979063,-0.37000321540192854,0.0004232732726100517,ridge
PR_INT_20,0.6369660946966637,-0.012444975506888367,0.14602494563788598,0.8326795549631856,3.179863423802581,6.011045359826565,0.07218600180677467,-0.6309523548490666,0.0004673301461328892,ridge
CMMA_10_252,-0.09864755608739775,-0.012249719963333561,0.21582617720417305,0.9137451189089842,3.409718195852142,5.657025481065636,0.12523012381249898,-0.44474040348685034,0.00045507873824472813,ridge
ENT_2_10,0.3408140489181414,-0.012627397789786516,0.014490402311304978,0.26467217321626557,1.2741457867860564,0.9631694272914954,-0.018975716299942373,0.09019903208167375,0.0004726471661770223,ridge
ENT_4_16,0.24010485021859135,-0.012631061810733818,0.02384318394220315,0.2734365715942504,1.3087274296421838,1.2265306826013906,-0.02090866189807321,-0.053230966233604585,0.00047248364684967056,ridge
FTI_LP,0.250248545995046,-0.01261908305608014,0.018357319806874446,0.29121338745118486,1.3785398638152444,1.0874039190808948,-0.015217082907671865,-0.0973148526298861,0.00047265666686101997,ridge
FTI_BP,0.38300689806474536,-0.012620092580001014,0.017194479041226833,0.3066622531925838,1.4384993778056343,1.3847336107460022,-0.022141015739735585,0.2299261949083213,0.0004724869138368598,ridge
FTI_BF,0.3501005107771915,-0.012649387356779687,0.018054107739798934,0.2582522353686878,1.2484266943978601,1.1070474069228768,-0.021540710863177045,0.23969551787674273,0.0004724714009191182,ridge
base,0.3406502148752542,-0.012750503889039167,-0.014716019137633162,8.430189383383302,16.029366801268655,2196.751519084931,-0.041536903794360085,0.01949236185899241,0.0004897553092088389,rf
RSI_20,0.46879042520525693,-0.012795681537496991,0.049158048307041645,3.3422289047180556,8.386374054184119,48.17220285568309,0.08974512079750487,0.5794718898631546,0.0004679016430697873,rf
RSI_20_ta,0.3449922425124984,-0.012777066494349246,-0.0166404774529089,8.400571198941154,15.984478565706873,571.0632713831428,-0.04531583896154451,0.28314150430837204,0.0004933645596848523,rf
RSI_25,0.20631561350053879,-0.012752874779577015,0.034797207842354065,3.494802423283393,8.637746586083574,50.37127500073008,0.062041474276568066,0.2531243495515113,0.00047060396809362826,rf
RSI_25_ta,0.7447988877820488,-0.012757107270171661,-0.02969908994725156,8.328223474411685,15.875024092275693,1248.3060254139089,-0.020651987474332566,-0.41352535247403394,0.00048505032870428243,rf
DT_RSI_2_20,0.07817395263788676,-0.012558943868408817,0.21704596485032165,8.286380452813301,15.811855407343845,478.36280781365974,0.09357201925508098,-1.1491079172591383,0.00046923324295854933,rf
STO_20_1,0.36415658772618814,-0.012794605082726802,-0.013132559746158812,7.495586315954,14.633050909530798,610.4094944864527,-0.04705670921726133,0.006915532504154549,0.00048554019631712815,rf
MADIFF_10_100_0,-0.12089984328535952,-0.012786501250261179,-0.03157711173302459,8.401825869638637,15.986376416042745,1171.5965818630134,-0.036132493548979114,0.02844033444259787,0.0004855570528098821,rf
MADIFF_10_100,-0.00474017672822451,-0.012797864059370199,-0.02053441295410649,8.396676578914859,15.978575999304564,1710.4029935003061,-0.007610971556852304,0.4829252426497713,0.00048110926501568487,rf
