col,tuning_sharpe,tuning_rmse,tuning_spearmanr,train_cagr,train_sharpe_ratio,train_calmar,test_spearmanr,test_sharpe,test_rmse,model_name
base,0.7317868266863532,-0.008642039442725546,0.01612250198690231,0.1374817810360034,0.9851775816592873,0.7627555792352795,-0.02786156078430392,0.13505172865568812,0.0001225616308138874,ridge
RSI_20,0.5163657177496439,-0.008580182193381608,0.07914891879174905,0.3073815915784508,1.9849110927612355,1.535895870355146,0.03918150799969061,0.3554952660469687,0.0001211006067741602,ridge
RSI_20_ta,0.5026939771127183,-0.008644705422162436,0.008238399500241696,0.134569445503119,0.9668967975128172,0.6935490218361989,-0.04183854090508976,0.14004744474620678,0.0001234756248518085,ridge
RSI_25,0.5855294946031455,-0.008601860779259637,0.05640255288232241,0.2544982429074234,1.6864664758579138,1.2716532512142702,0.014133589841114316,0.4175366010176403,0.00012157534077905804,ridge
RSI_25_ta,0.5825680676013889,-0.0086434603888753,0.011091649980746052,0.1408234519797309,1.0060810048945894,0.7257811534184843,-0.03688954598872626,0.2000732371605503,0.00012309070546194503,ridge
DT_RSI_2_20,-0.10125034636491141,-0.0074702468437472845,0.6212936454712125,1.6255983899351483,7.675616068753588,9.8417511975044,0.4851518349151915,-0.33396692862996763,9.945434222822686e-05,ridge
STO_20_1,0.5443874941214292,-0.008578981284310455,0.06970071638903534,0.3179722582745792,2.0434572128820787,1.4946450904535666,0.03823510093467314,0.40733311073148165,0.000122201930900192,ridge
MADIFF_10_100_0,0.47836310680172733,-0.008648580743021729,0.017262252521117287,0.1602609965094508,1.126613626634587,0.8891357698470473,-0.023063815475478804,-0.017329806981581094,0.00012238191670474132,ridge
MADIFF_10_100,0.4787501372803594,-0.008648092791674581,0.016964392729284104,0.15273146777492586,1.0801461946391173,0.7812845406037302,-0.021893200169246254,0.06008007205410274,0.0001223031812701224,ridge
MACD_10_100_5,-0.7506584873544597,-0.007997281867260711,0.3216960199381586,1.0119392693105334,5.295888890405559,4.060794454204008,0.3613164825828967,0.4792916304839369,0.00010946652534509948,ridge
LINTRND_10,-0.27679355980196174,-0.00838465699302759,0.21284438726998994,0.7508985992769608,4.176470977453091,2.46717082404196,0.18416805980997147,-0.01180522776620521,0.0001197758404381415,ridge
PR_INT_0,-0.13153336181380457,-0.005405434095193934,0.9008478135512166,2.641321196000487,11.339467957002102,26.167029190913105,0.7810196739746111,-1.2097465089480555,6.710925028319021e-05,ridge
PR_INT_20,0.40408847193644454,-0.007956132517735703,0.44456739869378437,1.2531082381962775,6.262907780020994,8.052175375139983,0.3071122725614576,-1.2090935267652316,0.0001243452888236143,ridge
CMMA_10_252,-0.38578937061128915,-0.006546529181605245,0.6306997429644682,2.081896334429445,9.332585525050682,11.270123300607272,0.6914361922314191,-1.2433134945354931,7.949394202492076e-05,ridge
ENT_2_10,0.5665706374015651,-0.008645148043358279,0.013679491675747687,0.1420304738054472,1.0136285369132074,0.738701886113891,-0.034463608930614446,0.1820602445168128,0.0001225817541389344,ridge
ENT_4_16,0.5445296905553537,-0.008655473990742301,0.011719372642301865,0.1345391221367156,0.9667203368750039,0.7464295651532386,-0.02884304464960068,0.023049508206379122,0.00012260910372438274,ridge
FTI_LP,0.3284277719933934,-0.008646632455450522,0.015871650285743295,0.13513330870259477,0.9704627841449956,0.7028296628240126,-0.027743332804265206,-0.3534956646469203,0.00012289763364323444,ridge
FTI_BP,0.5879074090681177,-0.008644400297658224,0.013834110049122045,0.13899430651666678,0.9946491686660666,0.7711471438514628,-0.027740472225936806,0.08826131663737763,0.0001225670085355678,ridge
FTI_BF,0.5440472051388875,-0.008649812002193022,0.013510249188238871,0.1516550334266309,1.0734770259238398,0.7887593150211728,-0.03306317531693055,0.08376122657836242,0.00012264590109040252,ridge
base,0.130798587575307,-0.008673447653990314,0.031317202802515084,1.0118624566996006,5.295415529437395,15.159172546975727,-0.02896584076454277,0.7820033638847689,0.0001283770183451815,rf
RSI_20,-0.2119490267033961,-0.007636184527143047,0.407747445751796,2.2721954122564965,10.014164872095053,74.1489669784711,0.3249786671676844,-0.07901514527147868,0.00012006326208123537,rf
RSI_20_ta,0.2641159787142668,-0.008660300581885449,0.043382159548968686,1.1266750019204017,5.762346135582266,24.189993571190584,-0.06131987332599512,0.5212163787820245,0.00013038968956468588,rf
RSI_25,-0.17721597345485454,-0.007957840563073349,0.3419322103894097,3.356353961952757,13.994074375775687,561.3425772674441,0.28760340608783835,-0.2312036215184951,0.00012297760897370713,rf
RSI_25_ta,0.3384920413353204,-0.008698621204724349,0.028136261910027178,1.1015285338949248,5.661186746105156,23.29480736725582,-0.053543352121194605,0.8929870596832531,0.0001293733498602119,rf
DT_RSI_2_20,0.2559142756007791,-0.007009479035983306,0.6591238780986586,3.449662672515804,14.35590982749037,782.5616206702832,0.5189071035519635,-0.6066623467553036,0.00010522874531878343,rf
