col,tuning_sharpe,tuning_rmse,tuning_spearmanr,train_cagr,train_sharpe_ratio,train_calmar,test_spearmanr,test_sharpe,test_rmse,model_name
base,0.6800690602070739,-0.011159721615442549,0.029194112319570874,0.2372652936803099,1.2432328740076695,1.0505998768985014,0.006982171841204103,0.22075811771800694,0.000258939392777187,ridge
RSI_20,0.591253268672377,-0.011136018799134256,0.04481038648316711,0.32555708576957065,1.61899964192372,1.598921998143019,0.03672443810621131,0.25099713130204887,0.00025730787894943507,ridge
RSI_20_ta,0.5792916089738154,-0.011168262463657881,0.01926472076875598,0.27008778684029977,1.3857152093268919,1.2636916589341922,0.003898121224214499,0.2395189619281169,0.00025930511469281236,ridge
RSI_25,0.5933706977326908,-0.011146600342723348,0.03734799072289901,0.30539106953598694,1.5351999711140578,1.3680475075441416,0.024545053654208664,0.07860425268814922,0.0002579329617575263,ridge
RSI_25_ta,0.5678667624368454,-0.011163162432121728,0.02530379459946592,0.26133693479460285,1.3480469750552162,1.1546195181846777,0.006368133423817406,0.1381845971393338,0.00025902868065211184,ridge
DT_RSI_2_20,-0.249552808578769,-0.010101494781174464,0.4619604818430937,1.8340243571528698,6.111231353434329,12.921854688378929,0.39199868741112726,-0.29028383568114774,0.00023028872314815636,ridge
STO_20_1,0.4796111545615472,-0.011144907688424802,0.03591732307799806,0.2722591650144206,1.394995479070404,1.2196279107635648,0.02768541322849045,0.4679904448847005,0.00025822787039872616,ridge
MADIFF_10_100_0,0.3646848974228968,-0.011156905500467893,0.04689531549399488,0.24638431123547821,1.2831432575046622,0.8613380483134805,0.03091342314517132,0.6469598954466962,0.0002585020491535854,ridge
MADIFF_10_100,0.3315993272526646,-0.011157285293120638,0.046106233376959724,0.24882744239865362,1.2937931233878721,0.8698790216299669,0.029385138333160022,0.6647575668728304,0.000258462953292088,ridge
MACD_10_100_5,-0.045142795418918656,-0.010948488848381578,0.15743587951951857,0.5740666872883542,2.569010674609717,3.05761603558907,0.18274596483311903,1.2795760284485331,0.00024487673122143783,ridge
LINTRND_10,0.0945139970763568,-0.011104717257794754,0.09225613792745121,0.49997873879530164,2.3001010811102307,4.227502136153025,0.08555662122899486,0.3732335315001017,0.00025619083882441737,ridge
PR_INT_0,-0.052406245887018796,-0.008789144397061873,0.6481395632165992,2.9372826712714497,8.471528492724719,21.81655780034844,0.5601309433904806,-1.1398182556544727,0.00019220245288946675,ridge
PR_INT_20,0.3050519819615792,-0.010841490432916344,0.2440496570357172,0.9526306334952552,3.801204816901878,3.864350159129324,0.14795602755067444,-0.5350832143338367,0.0002594852427441531,ridge
CMMA_10_252,-0.6838469901102462,-0.010200081704207746,0.3933847354243539,1.6011459694422823,5.552528225760703,7.6610839037907414,0.3785416659101525,0.26882731745238875,0.0002180038434118283,ridge
ENT_2_10,0.4457510377896116,-0.011161862274180239,0.034061992462579405,0.21871954235141833,1.1611882452641389,0.7949597009313192,0.015223137018668724,0.15292384629427866,0.00025905005361133454,ridge
ENT_4_16,0.559782912799967,-0.011172859969626572,0.02716315640013366,0.25323110481505173,1.3129696401699662,1.2154092025456154,0.007048603913136484,0.08919904079087804,0.0002588329794613194,ridge
FTI_LP,0.2713960059822421,-0.011161145470128576,0.03125655627489817,0.21845005375548032,1.160005356278186,0.7230374653965992,0.01305990101746259,0.2952760794415152,0.0002598464068187115,ridge
FTI_BP,0.6633027688905451,-0.011160085607820362,0.028705084757909404,0.2455867010452557,1.2796854990606612,1.087446688404839,0.007389123827000581,0.2073253785374345,0.00025892022303349667,ridge
FTI_BF,0.7095628531603985,-0.011169337445875031,0.022450924798687093,0.2703803909936031,1.3869078945010116,1.3178408630747156,0.002622358826101686,0.145544313238888,0.0002591265676689503,ridge
base,0.26501024382815236,-0.01127350426869508,-0.027026163460138475,1.6715357464796745,5.724245428557939,24.37230213647398,0.04271247595013867,1.096308728192096,0.0002746372523653037,rf
RSI_20,0.08946539302874106,-0.010981297026761266,0.1527510373014665,6.769141162400377,15.622105327187077,446.5094081291756,0.2331290118960414,-0.030310900824584857,0.0002588365064570534,rf
RSI_20_ta,0.4129147029378453,-0.011267154799436113,-0.004954035790225275,5.773921771042392,13.756953911617694,239.5589876809422,0.01030628893016299,0.36329834978940084,0.00027499286693100154,rf
RSI_25,-0.21057945552754367,-0.011071484736478465,0.11180646792460842,2.8790089924009084,8.35489234748734,41.97820905966131,0.2137127530394183,0.16467764570781085,0.0002569388743934382,rf
RSI_25_ta,0.6156321599678833,-0.01127507314704657,-0.0013581291366923294,1.574798638438685,5.487299340200341,22.66684905568821,0.051209977097528996,0.8417211501594735,0.0002701789531927999,rf
DT_RSI_2_20,0.08884595101212982,-0.01015527789170893,0.4500532564362352,6.823052217441957,15.725476072853278,587.9534266696745,0.4247269808826369,-0.8994529161939626,0.0002403121964907589,rf
STO_20_1,0.5133468452228347,-0.011266970748976817,0.007874987603104597,6.266474475663653,14.671068023690465,369.2599897189642,0.07320628250492708,-0.18147976797860826,0.00027520057735510656,rf
MADIFF_10_100_0,0.49390994953780576,-0.01132148748718752,0.010837281598645328,1.9198841291203865,6.30983208863044,30.721965194725612,0.05271775112939209,1.1425773820906602,0.00027587653028578977,rf
MADIFF_10_100,0.5311937078733193,-0.011312744052235405,0.014348757597919214,7.220288335686847,16.496988170120556,925.1889116020741,0.0609141968205241,0.19885751339426527,0.0002796836862260216,rf
MACD_10_100_5,-0.1271399959839045,-0.01119365690285037,0.11777822137727904,6.317404425192549,14.766475547096313,373.27607222124306,0.15317320866470013,-0.37055601342778466,0.0002607200515425108,rf
