col,tuning_sharpe,tuning_rmse,tuning_spearmanr,train_cagr,train_sharpe_ratio,train_calmar,test_spearmanr,test_sharpe,test_rmse,model_name
base,-0.33638906585535777,-0.020841244872808123,0.001286225310572388,0.41388762063900253,1.1679613548585759,0.8918500462971996,0.02104080497957855,-0.06438917620067047,0.0005637452459980581,ridge
RSI_20,0.005226540736664292,-0.020827811560901355,0.020411079917390995,0.46115569521666355,1.2630091298897728,0.9025160206068792,0.026407583604799653,-0.17846915687425102,0.0005620907598853329,ridge
RSI_20_ta,-0.1968463947876658,-0.020842369690857527,-0.0106270759229942,0.3758336665821951,1.0894304134118207,1.0584665486105476,-0.002758805827601174,0.031924420994085184,0.0005649135804941332,ridge
RSI_25,-0.12963286430115062,-0.02084088233531959,0.015497700128170245,0.4069905071291948,1.1537547189730415,0.7792107432295305,0.023195834325538726,-0.060806940862013374,0.0005625316350362935,ridge
RSI_25_ta,-0.17502986520194957,-0.020838232007259993,-0.00574818999060604,0.4333617012563664,1.207587499346729,1.2552445979274232,0.0032287044559877833,-0.21580096192472217,0.0005646633021635013,ridge
DT_RSI_2_20,-0.18450838418638457,-0.020513199512362953,0.2011266257422329,1.5854396568195068,2.9451195065777704,5.5117740609869665,0.1662915825622442,0.24231249166269062,0.0005490680178152004,ridge
STO_20_1,0.01199764427750879,-0.020842384740000264,0.018966624457200952,0.46786453138172424,1.2764714151867262,0.8733629998320772,0.03281243285755233,0.21467396296012206,0.0005617317764505381,ridge
MADIFF_10_100_0,-0.4347040371990116,-0.020853029355447104,0.0010116257355375462,0.3999593723861279,1.1393479938904687,0.8781115134048552,0.01103637587360562,-0.3456772057529612,0.0005646255993744641,ridge
MADIFF_10_100,-0.40449568350732834,-0.02085457479783112,0.0010036557691847615,0.41429019821730595,1.1687974611813092,0.9382838647695598,0.011496165272952793,-0.44722963151859246,0.0005646546883716785,ridge
MACD_10_100_5,-0.29426401888312453,-0.02080923503948023,0.06159303364273646,0.6903438510160094,1.6853909807131013,2.5390097049046236,0.09703472636125708,0.10163223930488749,0.0005516734515257002,ridge
LINTRND_10,-0.3934322345740277,-0.020887209081188622,0.023381834450047243,0.6110395386169665,1.5453071694724814,1.8380028654929457,0.037042742507750866,-0.13193211339521752,0.0005622637071522287,ridge
PR_INT_0,0.014602749233116951,-0.01966336630314424,0.3638270739125805,3.148888331543694,4.413273486794751,13.371200381397816,0.29654647142810836,-0.7074709880687358,0.0005249085761710692,ridge
PR_INT_20,0.04018373956335708,-0.020691203812225934,0.1482439403851041,1.1157491369965036,2.3447340060548223,2.337580519483884,0.07861344758391496,-0.31226502875871914,0.0005632936500592261,ridge
CMMA_10_252,-0.2278931409543814,-0.020650458009683487,0.17203575563378762,1.3922761221586075,2.7105009147629247,4.9323864930380505,0.15308334714268412,0.1885543211615344,0.0005392161556342503,ridge
ENT_2_10,-0.2793027478044051,-0.020862542256778877,-0.0011020777608182041,0.4032363966366346,1.14605829441144,0.8688986601094041,0.015716212944772014,-0.37449778407762035,0.000564199751809956,ridge
ENT_4_16,0.06595094136986529,-0.02088130335632734,-0.0036054231749906413,0.37438012207571036,1.08611895812476,0.8305464564781804,0.022115341040430947,0.06343053059409623,0.000564148724011371,ridge
FTI_LP,-0.19959796992984083,-0.020888406879518623,0.0001647639458249965,0.396011534543141,1.1311860656694515,0.8533304399663981,0.021715609904264487,-0.13469038037552875,0.0005631933234169101,ridge
FTI_BP,-0.19686962618744414,-0.02087259065281507,-0.00034715780032033226,0.4146304887789807,1.1695003947849565,0.8646630458376799,0.02463149759847842,-0.12967242145157284,0.0005631605598162885,ridge
FTI_BF,-0.22356055500784122,-0.020909424922831408,0.0018423867619200254,0.37232899441014045,1.0817850693909539,0.8022990163122119,0.011992364560406286,0.08115043628983035,0.0005647957807994446,ridge
base,0.10138523721858009,-0.02032521884329626,0.018069486632288804,3.9137860957030073,4.9612188789027485,18.483449683629186,-0.01114227199354022,0.2642696557070088,0.0006613889926995181,rf
RSI_20,0.02980332258140726,-0.02023966706434966,0.07104782220779515,3.8524712803329333,4.919799935205275,14.127076343975457,0.053697461655888526,0.12363120877208576,0.0006315572014354944,rf
RSI_20_ta,0.0233523718892934,-0.020290241106252466,0.013519328463345887,21.498120898266777,11.10441578573427,446.1708507590548,0.024796716839015787,0.1238319293685448,0.0006557836754850801,rf
