col,tuning_sharpe,tuning_rmse,tuning_spearmanr,train_cagr,train_sharpe_ratio,train_calmar,test_spearmanr,test_sharpe,test_rmse,model_name
base,-0.40284151196268264,-0.008096389750866751,0.005082699918207797,0.15951429573850473,1.1974713963653214,0.8463889336379056,0.043418743558143985,0.6682816262786722,9.831805910631616e-05,ridge
RSI_20,-0.1608528062692173,-0.008096674527545842,0.005366989158776203,0.19581031169149132,1.4349405692992192,0.8903349812782738,0.04413095830842268,0.5939169817106923,9.827241347391202e-05,ridge
RSI_20_ta,-0.48303033909882787,-0.0080977254882525,0.0029919695905319707,0.17277822102786922,1.284996696729249,0.9305079286768464,0.0468287620724782,0.6661720182819119,9.821418150592365e-05,ridge
RSI_25,-0.22252590497423252,-0.00809805861972724,0.004883963294913194,0.1989420083462512,1.4551326695536053,1.1642951738422476,0.04377310820187582,0.6108863050314698,9.828920203089967e-05,ridge
RSI_25_ta,-0.6443674120016163,-0.00809633243481522,0.001339339592447668,0.17258828332250786,1.283772168624705,1.1676860519572199,0.04951131867250623,0.8825990751383062,9.811405634611351e-05,ridge
DT_RSI_2_20,-0.47417962536038,-0.008152829849369858,0.05224017905346595,0.21373896303169304,1.5499563969218895,1.11472437775393,0.09523128698062458,1.1692907444177838,9.77540138159845e-05,ridge
STO_20_1,-0.35523555884660923,-0.00809841880175247,0.005994691151662698,0.226860605479152,1.6331498801479232,0.880084102941737,0.04504028917288192,0.8792478297493129,9.82009276018583e-05,ridge
MADIFF_10_100_0,-0.25932124665017475,-0.008117638333076233,-0.0006474726874500785,0.18173336235612436,1.3436019136805866,0.8309403362420512,0.03567294816497576,0.6274109786350225,9.833763904361805e-05,ridge
MADIFF_10_100,-0.22998097858293526,-0.008116831422559683,-0.0011415393850912042,0.18587474422779948,1.3705712679888573,0.9070608861658058,0.03611251918254429,0.5484268424800713,9.834503430685584e-05,ridge
MACD_10_100_5,-0.26802760367812706,-0.008112095442113512,0.011178302112262397,0.184951564967208,1.3645749222585224,0.7329137505489239,0.055729064949476693,0.9768871036721377,9.804570174421427e-05,ridge
LINTRND_10,-0.2542664469977035,-0.008100224603154248,0.0036350347758552456,0.1692858885346995,1.2620513550847396,0.5994490817720488,0.04295932900925007,0.9204135623502653,9.820605085304661e-05,ridge
PR_INT_0,-0.120270391671836,-0.008076418412016612,0.13741521717753508,0.4085625785552096,2.716533369888772,2.924614522866762,0.16064116241046333,-0.04475934511193015,9.657098323442348e-05,ridge
PR_INT_20,-0.7121349871619089,-0.00812092172695883,0.023994944822322402,0.19600957887784265,1.43623659551119,0.9002914625765355,0.0485939198642401,0.3418459483008549,9.806699320759015e-05,ridge
CMMA_10_252,-0.08773742154409887,-0.008143455140040399,0.04013392858670943,0.22465238110886454,1.619235853513096,1.0870942613265429,0.07811229055840302,0.20996483675079183,9.777141523570709e-05,ridge
ENT_2_10,-0.28838976751183376,-0.008093510252435022,0.0062836565598835496,0.20963544918432686,1.5237222610068388,1.307843899500585,0.026309884139328686,0.44217301940232906,9.861234895504858e-05,ridge
ENT_4_16,-0.18453766000857758,-0.00809880873240049,0.0011801085744199086,0.1747045563474776,1.2976287693687878,0.9857551097481616,0.04342756136247683,0.6375792553118433,9.83155917514625e-05,ridge
FTI_LP,-0.10037581891857608,-0.008104342835209794,0.005533543274019002,0.15994982964112636,1.200354355519925,0.9766188942771369,0.046293667155688265,1.0306326332665063,9.834134926622061e-05,ridge
FTI_BP,-0.24878897846193748,-0.008098188544257603,0.00243255339422175,0.16372554428206265,1.2253549234772145,0.7230783183127025,0.044318201259011654,0.5812596315906293,9.829798017954609e-05,ridge
FTI_BF,-0.129981236490644,-0.008100663490731477,0.00370701264569413,0.1710237827113379,1.2734668696357143,0.8183505868358011,0.040008808361645984,0.644679187475906,9.836255991010768e-05,ridge
base,-0.2524402854834766,-0.00815025691746223,-0.01725292017399881,3.658225799229,17.6331948995866,1180.168829722686,-0.01913392720065239,-0.7239486748099533,0.00010409804639455048,rf
RSI_20,0.1453956315712932,-0.008130356361541633,-0.0037488236615760076,1.6227069598520258,8.389870722220628,42.51302732475801,-0.009278024287482818,-0.1573801483129578,0.00010139720812294246,rf
RSI_20_ta,-0.053800266238066,-0.008127323886216538,-0.02077290782874371,3.4066275176684284,16.306053273089375,386.4225948436348,-0.0032921376623948973,-0.4263389555777745,0.00010405084064112852,rf
RSI_25,0.2612809510229851,-0.00813812539436055,-0.016346482354145403,1.6536173885742853,8.51981817950664,45.3814215569454,0.018377095749080134,-0.8059072878664886,0.00010157597941505003,rf
RSI_25_ta,-0.04420032853824616,-0.008126024300908755,-0.021831363219121123,3.366821676269595,16.104130181480688,387.5030099595786,0.014024821938675401,-0.610573292470242,0.00010377958338827455,rf
DT_RSI_2_20,-0.055403027330234646,-0.008188710055661115,0.04589807265268875,3.5048789923860415,16.813418817243722,389.560151989714,0.03461349244596169,-0.3977378543394092,0.0001025413162569103,rf
STO_20_1,0.21728819239730454,-0.008144130547764573,-0.005526310372550138,1.4184980399039477,7.5247340026964915,24.039671041674175,-0.008623076663296451,-0.8237932594040805,0.000100764985163291,rf
MADIFF_10_100_0,0.03879277053068342,-0.008179123014800383,-0.0018802581881030612,3.4370874124176707,16.461951145180922,418.2493113601437,-0.04837907093725163,-0.7239020387338498,0.00010343037345104814,rf
MADIFF_10_100,0.06856353338504527,-0.008163193529946666,-0.005140349601303563,3.658355637519512,17.63390477677444,737.2749173222546,-0.025975835161327468,-0.31883013632994395,0.00010365755798500315,rf
